"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101928203",0.976311365736444,-2.42878433916492,2.73063978438018,-0.889456146159617,0.373757981677797,0.999986993796386
"GALC",185.302012930441,-0.299880692365101,0.337207533414464,-0.88930602863049,0.373838632403497,0.999986993796386
"LINC01096",0.976113068567061,-2.42807067677462,2.73074010885377,-0.889162124547182,0.373915955060323,0.999986993796386
"MYLK4",7.1826218329119,0.929083925865813,1.04519962617887,0.888905719630262,0.374053751275355,0.999986993796386
"FAM63B",181.021822637421,-0.28730270019415,0.323216770382342,-0.888885498899983,0.374064619564266,0.999986993796386
"KCTD14",93.0304065448122,-0.389295632629593,0.437995704310688,-0.888811531250659,0.374104377546516,0.999986993796386
"C7orf73",154.237919876971,-0.271051115279186,0.30497614852282,-0.888761683797393,0.374131172276817,0.999986993796386
"ATAD2B",424.550731589624,0.228593117053916,0.257217977591443,0.888713608568238,0.374157015499902,0.999986993796386
"HS1BP3",37.8172791561332,-0.430566443884936,0.484551819812715,-0.888586991689259,0.374225084697218,0.999986993796386
"PZP",3.22349452581149,1.28686070211348,1.44823146995742,0.888573911566303,0.374232117003987,0.999986993796386
"DUSP12",42.2293887031577,0.430035807241095,0.483990075583837,0.88852195310481,0.374260052398776,0.999986993796386
"PTPDC1",171.787178523159,-0.381811532287508,0.429727837191924,-0.888496157899552,0.374273921634201,0.999986993796386
"PCM1",1490.3976907318,0.191173715309564,0.215168843538527,0.888482329344923,0.374281356925136,0.999986993796386
"RAB11FIP3",38.9727437960125,0.465705508700986,0.524248357402685,0.888329933942489,0.374363302425355,0.999986993796386
"CCDC146",81.7607324218421,0.386433158687261,0.435079055470486,0.888190672082295,0.374438195506476,0.999986993796386
"TNFRSF8",13.6433965258918,0.687035645518036,0.773531401389334,0.888180679264031,0.374443569860641,0.999986993796386
"ARHGAP5-AS1",4.86232675489745,1.31531833113222,1.48093388700841,0.88816816379916,0.374450301016089,0.999986993796386
"TRPM3",21.7854595794397,0.837010342796322,0.94244985576116,0.888121885402931,0.374475191438891,0.999986993796386
"IFITM2",22.9842129582094,0.542252211282951,0.610735450200849,0.887867588338984,0.374611981102944,0.999986993796386
"FAM45A",34.345333566562,0.650600638617386,0.732885157546606,0.887725221227464,0.374688575691814,0.999986993796386
"TTC39A",262.624361110118,-0.370854317029404,0.417783307342609,-0.887671456737452,0.374717503914703,0.999986993796386
"LOC101928020",53.3145545195441,-0.389892225708224,0.439573108211742,-0.88697924969608,0.375090072299933,0.999986993796386
"CRHR1-IT1",25.6445256133732,0.625895466261293,0.705667597524034,0.88695508828429,0.37510308089209,0.999986993796386
"COL22A1",21.3079702430735,0.541798060295871,0.611022035875755,0.88670789019799,0.37523618925906,0.999986993796386
"ECSCR",7.50337904497633,0.947071962378314,1.06844665191701,0.886400795658893,0.375401590616597,0.999986993796386
"DLSTP1",31.5204022324486,0.49171914709889,0.554882619303023,0.886167866848179,0.375527076285798,0.999986993796386
"TNFSF11",10.6858802476898,0.980584643973889,1.10664766368319,0.886085676727738,0.375571360728066,0.999986993796386
"AOX1",8.41264904007395,-0.846707405266542,0.955611163528756,-0.886037582629248,0.375597275561354,0.999986993796386
"RRN3",231.380559827716,0.252791203644702,0.285337596174437,0.885937244281549,0.375651345034032,0.999986993796386
"MPL",7.80426545913976,-0.85616502971761,0.966459712439546,-0.885877619830081,0.375683477226483,0.999986993796386
"TRIM52",101.160817154761,0.342720866883387,0.386880987186523,0.885856059703845,0.37569509660446,0.999986993796386
"ATP6V1H",118.484253164062,-0.318856522124757,0.359972689571181,-0.885779758749465,0.375736219186403,0.999986993796386
"SUPT3H",34.8684402879689,-0.45006623577461,0.508207959581771,-0.885594621825662,0.375836010728132,0.999986993796386
"HK1",557.281572390863,-0.251836761023354,0.284432441527342,-0.885400974906531,0.375940406791541,0.999986993796386
"FAM184A",22.0876682763945,0.593430506376888,0.670354476190714,0.8852488160429,0.376022448986894,0.999986993796386
"ZNF768",44.5032275942528,-0.452697704071926,0.511403977709488,-0.885205676536777,0.376045711291007,0.999986993796386
"SAMD11",12.1707845233001,0.752186939561711,0.849738934112151,0.885197687625827,0.376050019283804,0.999986993796386
"ACOXL",8.11517844250491,0.901042258647836,1.01796878160327,0.885137417700298,0.376082520616061,0.999986993796386
"IL1R1",312.013648125404,0.27316320433771,0.308615055053345,0.885125984182762,0.376088686483064,0.999986993796386
"CALCOCO2",577.337078554932,-0.220138687154155,0.248723841974089,-0.885072719233277,0.376117412025946,0.999986993796386
"ATP13A1",93.2137257054518,0.295920168444882,0.33435415733008,0.88505006430276,0.376129630136527,0.999986993796386
"POLE2",26.8690297083759,0.547038257346621,0.618113916069745,0.885012039245038,0.376150138115368,0.999986993796386
"ZNF443",61.2606882402315,0.410046162148917,0.463424340733674,0.884817921949781,0.376254841765146,0.999986993796386
"NXPE4",2.16252859265546,1.79859633746385,2.03289894495144,0.884744587000023,0.376294402101645,0.999986993796386
"CARD11",82.0460008681542,0.494274744503302,0.558728738021856,0.884641706909958,0.376349904809018,0.999986993796386
"GLI2",12.6238557498938,0.757959267490665,0.856808894369771,0.884630484663893,0.376355959396223,0.999986993796386
"MED29",116.135456905058,-0.296903662989032,0.335684458093376,-0.884472473570532,0.376441215373572,0.999986993796386
"C2orf72",54.8916389212212,0.430398375012728,0.486814196815749,0.88411220919185,0.3766356430637,0.999986993796386
"CAMSAP1",138.215616998707,0.258512454594385,0.292471503415069,0.883889375805309,0.376755932919229,0.999986993796386
"AKR1D1",0.761202712744892,2.74606551506307,3.10683329588479,0.883879260178017,0.376761394096524,0.999986993796386
"PMS2",86.2885129887891,0.300802526474332,0.34033150342911,0.88385154898535,0.376776354935011,0.999986993796386
"TTLL7",93.8833804441412,-0.321236397634852,0.363460883033298,-0.883826603165496,0.376789823105478,0.999986993796386
"EMILIN3",5.7913849166905,1.00817624800922,1.14085907657206,0.883699195380458,0.376858614803162,0.999986993796386
"BDP1",950.477600593953,0.230723353008179,0.261088481499426,0.883697939040206,0.376859293181587,0.999986993796386
"PANX1",77.9631362167004,0.336800773259041,0.381152838687833,0.883637058610192,0.376892167320582,0.999986993796386
"LINC01094",7.50558925179967,1.0565617334804,1.19589754172224,0.883488506848857,0.376972389538695,0.999986993796386
"RAC1",769.078451554294,-0.269885494140178,0.30558263936039,-0.883183333664083,0.377137224857374,0.999986993796386
"DGKQ",44.742387754805,0.432383533619145,0.489666021839824,0.883017228752259,0.377226962935244,0.999986993796386
"ADRBK1",225.163889460128,0.293891538812482,0.33286266723079,0.882921299818559,0.377278794479676,0.999986993796386
"SARAF",834.092529079407,-0.21428556045883,0.242723560849702,-0.882837907077011,0.377323856137418,0.999986993796386
"NOC4L",4.02029116208214,-1.20230592249514,1.36228031759149,-0.882568665912175,0.377469364506179,0.999986993796386
"RB1CC1",660.920555190235,-0.227221715928058,0.257460389904732,-0.882550189612222,0.377479351083293,0.999986993796386
"FAM153C",7.29229102003726,0.858938733619088,0.973266820271229,0.882531609759099,0.37748939379588,0.999986993796386
"OBFC1",171.36932276799,0.322707950206372,0.365667297255777,0.882517940839112,0.377496782174429,0.999986993796386
"ZCCHC10",76.8793811650916,0.363922530543539,0.412386899618206,0.882478398029771,0.377518156511575,0.999986993796386
"FAM174A",33.7112480698339,-0.441669471681299,0.500494725731614,-0.882465786299095,0.377524973770934,0.999986993796386
"ACSM5",2.14609096956698,-1.66585971384586,1.88790082219104,-0.882387302481553,0.377567399831175,0.999986993796386
"SUMO1P3",15.6959323440611,0.68554297863976,0.777111488103237,0.882168117618521,0.377685900329432,0.999986993796386
"P2RY11",6.96147904346235,1.09245999654393,1.23869229794025,0.881946225354365,0.377805887903441,0.999986993796386
"CALM1",1485.59201252421,-0.201855486213574,0.228938625813905,-0.881701309667395,0.377938352588868,0.999986993796386
"EPHA1",47.0082829284471,0.370383961333601,0.420232356797804,0.881378968901752,0.378112736874512,0.999986993796386
"ARID3A",34.3709998879653,-0.433145421969512,0.491528771074602,-0.88122089175482,0.378198273704998,0.999986993796386
"C4orf19",218.681079499951,-0.264090814732039,0.299711961733828,-0.881148730949136,0.378237324465546,0.999986993796386
"CIPC",165.601991461467,-0.245802451749796,0.278997599769724,-0.881019951256476,0.3783070214446,0.999986993796386
"LOC101928597",1.20109262015532,-1.93561358798488,2.19727717560086,-0.880914619911607,0.378364033800529,0.999986993796386
"PRMT2",314.289015268818,0.231037014657475,0.262290209903332,0.880844979851228,0.378401730555597,0.999986993796386
"FAM171B",37.3740568675063,0.413889926443089,0.469936411327413,0.880736023995222,0.378460713923401,0.999986993796386
"PRR29-AS1",8.9882410168661,-0.814890952559907,0.925244053855215,-0.880730818171162,0.378463532243445,0.999986993796386
"EPRS",1025.35169651632,0.267828767458182,0.304121974199216,0.880662333471306,0.378500609575184,0.999986993796386
"GNAI2",200.543400089631,0.39321687644443,0.4465637723934,0.880539131817496,0.378567316068339,0.999986993796386
"SOX11",4.23622586648239,1.24436836617703,1.41344985229014,0.88037673509311,0.378655255457558,0.999986993796386
"SLC6A16",12.0746017268904,0.77380741627213,0.879393570385081,0.879932992838786,0.378895610275297,0.999986993796386
"GOLGA8S",2.75943955410848,1.54424952096404,1.7552646805549,0.879781572586453,0.378977649159075,0.999986993796386
"IRAK2",34.3099422998936,0.46464612503077,0.528207811533115,0.879665379582596,0.379040609472665,0.999986993796386
"LOC100126784",2.29461156780117,1.7813611976393,2.02507718847952,0.879651011711207,0.379048395291159,0.999986993796386
"GFOD2",127.037663449201,0.279994040530389,0.318398807960176,0.879381560264539,0.379194426799845,0.999986993796386
"PRR7-AS1",6.70859312991144,0.916248320461321,1.04211447299983,0.879220415991164,0.379281776849486,0.999986993796386
"CNTN5",1.48537929665077,2.01514798151552,2.29231401963601,0.879088974832296,0.379353035159802,0.999986993796386
"FAM124B",2.6288805403305,1.5268935928673,1.73697139974866,0.879055114602487,0.379371393169612,0.999986993796386
"PDCD7",64.4036228930592,-0.36394251605183,0.414153546475253,-0.87876228309342,0.379530180503675,0.999986993796386
"STK38L",449.874862533077,0.432179138898683,0.491832574533088,0.878711905792259,0.379557501620317,0.999986993796386
"APOC1",13.7095494002212,-0.86494145657917,0.98449012832574,-0.878567932468882,0.379635589325585,0.999986993796386
"MLANA",12.7816360342672,0.677726842639907,0.771494852437401,0.878459318942634,0.379694505255014,0.999986993796386
"CGN",457.916188667603,-0.302012140034166,0.343883774473847,-0.878238993672365,0.379814034967721,0.999986993796386
"DYNC1I2",541.027194665895,-0.208972990451424,0.237961305935725,-0.87818054968932,0.379845745573322,0.999986993796386
"ADCK2",34.2452303794519,-0.451895683129492,0.514596184291186,-0.878155915112237,0.379859112318959,0.999986993796386
"GSTO2",23.4054472362603,-0.491087995877856,0.559309410932587,-0.878025626386333,0.37992981191807,0.999986993796386
"GPRIN1",7.73810893080662,-0.797615454848783,0.908499208485963,-0.877948431213308,0.379971704759585,0.999986993796386
"EIF2AK3",766.307160217784,-0.237335085224441,0.270357910756407,-0.87785515341654,0.380022329225299,0.999986993796386
"JARID2-AS1",3.07527662027668,-1.45005110321874,1.65222069387448,-0.87763765978403,0.380140385196478,0.999986993796386
"HAGH",44.6697663600248,0.409163622862951,0.466221070007419,0.877617184603948,0.380151500325177,0.999986993796386
"SMARCAD1",343.69187869975,0.24404296388044,0.278075821360899,0.877613029015243,0.38015375624685,0.999986993796386
"SNORA8",8.30864369837855,-0.85607217285684,0.975768859451839,-0.877330901231833,0.380306932650576,0.999986993796386
"CLK3",99.4049566582795,0.320172040192459,0.364974107897608,0.877245901186727,0.380353089389154,0.999986993796386
"ITPRIP",37.2565014687419,-0.451434117498668,0.514713609466273,-0.877058832710444,0.38045468346682,0.999986993796386
"SULT1E1",12.2994661446992,-1.0432908621936,1.18955114705422,-0.877045820835179,0.380461750640784,0.999986993796386
"AKR1B10",3337.35035169312,-0.347427035391804,0.396325582043253,-0.876620261555279,0.380692930220778,0.999986993796386
"FLJ42393",25.9430555222746,-0.488741962878806,0.557717463201979,-0.8763253710451,0.380853176276652,0.999986993796386
"CACNA2D1",145.571247148318,0.373032260474165,0.425708076770451,0.876263056374451,0.380887043908815,0.999986993796386
"SLC16A6",27.6402659726315,-0.450868191321153,0.514709782467211,-0.875965848482538,0.381048599975787,0.999986993796386
"ARG2",34.7139949225184,0.451186509254715,0.515363358938659,0.875472618355891,0.381316802507531,0.999986993796386
"KATNAL2",17.5790100070803,-0.569599432403781,0.650721829017902,-0.875334754427165,0.381391789151337,0.999986993796386
"LOC101927066",5.85348907968806,1.1210458590508,1.28089927239684,0.875202198337644,0.381463897300756,0.999986993796386
"OIP5",10.3106539183373,0.700774033818952,0.800768069162203,0.87512734436593,0.38150462022286,0.999986993796386
"PLCH2",13.1588332911508,0.636628091686906,0.727506003764008,0.87508293868791,0.381528779573316,0.999986993796386
"MNT",49.0629877084876,-0.39967326623053,0.456772945368764,-0.874993298711823,0.3815775519536,0.999986993796386
"NKTR",1306.81862784139,0.232294752924751,0.265491837299806,0.874960056351686,0.381595639823179,0.999986993796386
"SIRT2",46.9485318418188,-0.409918834728129,0.468505520736632,-0.874949849221867,0.381601193843461,0.999986993796386
"LOC148413",70.4277755166368,-0.405918807709016,0.463963393584862,-0.874894039748787,0.381631562409643,0.999986993796386
"IGSF8",25.4859993505219,-0.471331082568967,0.538782224295835,-0.87480815311785,0.38167830027271,0.999986993796386
"PCDHA2",0.841893318255188,3.04087486503511,3.47684424724583,0.874607732987731,0.381787378735787,0.999986993796386
"GPC5",2.1175952280591,1.70885507665771,1.95405538432106,0.874517217049842,0.38183664821618,0.999986993796386
"JTB",305.154944044344,-0.258096986382802,0.295183863008053,-0.874360081044678,0.381922189479968,0.999986993796386
"RAB40AL",2.30634624035982,-1.54873179578896,1.77183908468431,-0.874081517433566,0.382073862054596,0.999986993796386
"IRGM",2.1176858758115,1.70755524279497,1.95390760566388,0.873918110480356,0.382162851212813,0.999986993796386
"BPTF",1508.92777311624,0.21484051224097,0.245903840608066,0.873676928793455,0.382294218632948,0.999986993796386
"THNSL1",47.9168180513738,-0.388027420146817,0.444206769006073,-0.87352883211357,0.382374898006926,0.999986993796386
"FMNL2",329.192074989284,0.323226007321106,0.370111105417768,0.873321558282506,0.382487833142855,0.999986993796386
"ZDBF2",182.99583022628,0.266641664038919,0.305325976111644,0.873301601896523,0.382498707650271,0.999986993796386
"KCCAT198",4.73930755685281,-1.10507185825672,1.2654541203867,-0.873261100860003,0.382520777801112,0.999986993796386
"VSNL1",12.4653205206579,0.862453331843736,0.98767389097979,0.87321669603736,0.382544976131585,0.999986993796386
"MRPL33",79.4320311742191,-0.305335683238255,0.349722269802159,-0.873080468713035,0.382619218828622,0.999986993796386
"ZNRF1",72.2775348699849,0.397811958852585,0.455701560993852,0.872965977963706,0.382681622112536,0.999986993796386
"ZFYVE26",262.661345398668,0.271884402662375,0.311449679437643,0.872964143528073,0.382682622024066,0.999986993796386
"TMPRSS11A",0.896852831085758,-2.39799240028354,2.74715552625897,-0.8729001242784,0.382717518547403,0.999986993796386
"DIEXF",132.514048207376,0.298613287653429,0.342135941804661,0.872791341588774,0.382776819835623,0.999986993796386
"ALOX12B",1.73275362735286,2.33762541996305,2.67853965060577,0.872723843917851,0.382813618031979,0.999986993796386
"DSEL",86.5904238335819,-0.311685625073572,0.35716927006853,-0.872655211949697,0.382851036844086,0.999986993796386
"NCOA7",467.422770917568,-0.215677680458398,0.247188215184486,-0.872524122144859,0.38292251450064,0.999986993796386
"C10orf113",3.44128585289351,1.60896499631903,1.84439977807828,0.872351545170675,0.383016625800636,0.999986993796386
"ECHDC3",16.8026747193906,-0.825377864339117,0.946153535231315,-0.872350874995493,0.383016991294494,0.999986993796386
"NAA20",110.926390975806,-0.357062024001839,0.409328214094039,-0.872312270953813,0.383038045165489,0.999986993796386
"LINC00669",0.896097620324206,-2.39677994444966,2.74790592296429,-0.872220524152497,0.3830880848778,0.999986993796386
"AFAP1L1",16.9315965665429,0.571179660377016,0.654858076522573,0.872219005696766,0.383088913093907,0.999986993796386
"KIAA1524",62.181980129487,0.413770497154136,0.474407405080177,0.872183892416702,0.383108065347155,0.999986993796386
"SLC22A13",0.89615190181869,-2.39660025932952,2.7478214338788,-0.872181951047128,0.383109124268524,0.999986993796386
"ZNF204P",101.400571336786,-0.324843138804212,0.372571412231322,-0.871894966011305,0.383265680176299,0.999986993796386
"MMP24",16.1544836798572,-0.696118999260438,0.798504052941896,-0.871778917960097,0.38332899776546,0.999986993796386
"ANKK1",0.754450316689411,2.71477586374376,3.11457577247616,0.871635838092146,0.383407073144829,0.999986993796386
"NUGGC",120.603829586199,-0.397563328004536,0.456209649218741,-0.87144874880521,0.383509178138697,0.999986993796386
"LINC00508",0.75390849923252,2.7144830949457,3.11507412555351,0.871402408269616,0.383534471310111,0.999986993796386
"MRPS2",24.5751522576943,-0.530652213949612,0.60899338013308,-0.871359576738998,0.383557850136518,0.999986993796386
"RPSAP52",0.753574397780841,2.71430224323022,3.1153819106934,0.871258266575123,0.383613151953755,0.999986993796386
"ARHGAP5",1534.36095638661,-0.231124017314202,0.26528188124732,-0.871239363304754,0.383623471154821,0.999986993796386
"CASP4",328.782075273137,-0.367613879456688,0.421944770815846,-0.871236960102367,0.383624783063202,0.999986993796386
"FCGR2B",28.1371484278187,0.76212609290849,0.874933188096552,0.871067760689844,0.383717155940944,0.999986993796386
"LOC729970",5.21171751154347,0.969954441627108,1.11378705649277,0.870861657058052,0.383829694734535,0.999986993796386
"OR52I2",1.72936126349681,2.33338316263638,2.67947970885572,0.870834421669442,0.383844567588549,0.999986993796386
"PTPN21",220.133811549804,-0.26167662676728,0.300505489605646,-0.870788174654244,0.383869823226461,0.999986993796386
"LOC101927243",0.752243116857575,2.7135839839066,3.11661221177587,0.870683870663644,0.383926787691822,0.999986993796386
"SYS1",141.282735969864,0.30136870195721,0.346307727865131,0.870233834558198,0.384172629224471,0.999986993796386
"LOC101926944",0.751143957893243,2.71299274012769,3.11763416989859,0.870208816134426,0.384186298881678,0.999986993796386
"LOC103908605",0.751082360899213,2.71296346531158,3.11769122207185,0.87018350185067,0.384200130494847,0.999986993796386
"BCL2L10",2.38828832989664,1.63187410785101,1.87548931017592,0.87010578999138,0.384242593815924,0.999986993796386
"LINC00106",1.23981672280296,-2.28449719794878,2.62575705231497,-0.8700337283431,0.384281972313998,0.999986993796386
"ZNF493",289.895192504274,-0.302649676000452,0.347978020896107,-0.869737908219243,0.384443650775601,0.999986993796386
"LOC101926935",15.3521463457167,-0.669231494033891,0.769666992159965,-0.86950785320257,0.38456941452633,0.999986993796386
"CREG1",298.735051744165,-0.318529337098545,0.366332942306842,-0.869507762781933,0.384569463961359,0.999986993796386
"DIRAS1",7.06423904779288,-0.952025025856286,1.09493460258659,-0.869481175960004,0.38458399975316,0.999986993796386
"THEM4",82.1813607607156,0.44126986705877,0.507533326936572,0.869440179864124,0.384606414174283,0.999986993796386
"YPEL3",74.6564090924596,0.309522569564535,0.356003899614842,0.869435896346656,0.384608756213258,0.999986993796386
"ADAM1A",42.2292249659756,0.47815348503102,0.550070888323162,0.86925793598826,0.384706064819567,0.999986993796386
"TSPAN13",617.750819927866,-0.282047022027192,0.324481094687741,-0.869224822785484,0.384724172758149,0.999986993796386
"BMP8A",25.2369690297081,-0.539416189470606,0.62057293962985,-0.869222866521297,0.384725242556559,0.999986993796386
"SLC35F1",10.0537447333154,0.714599394991231,0.822137284637711,0.869197162498392,0.384739299172011,0.999986993796386
"PLCL2",256.120096332558,-0.350537842107657,0.403360530295726,-0.869043487846117,0.38482334492234,0.999986993796386
"ANK1",18.3859831924363,0.729769407131358,0.839747425083134,0.869034408839196,0.384828310646388,0.999986993796386
"SPEN",968.160470625978,0.199298158315886,0.22933867921974,0.869012409916818,0.38484034302548,0.999986993796386
"TNFAIP2",158.860136887486,0.291705539629096,0.335731953232686,0.868864392621346,0.384921307526756,0.999986993796386
"FNIP2",382.61535452833,-0.256982689493947,0.295779084601599,-0.8688332031323,0.384938369303426,0.999986993796386
"NAB1",596.568253328705,-0.200574121513914,0.230854861194009,-0.868832133213572,0.384938954595804,0.999986993796386
"PGAM1P5",11.4381686326938,-0.784256136088399,0.903234014978244,-0.868275688341176,0.385243428018254,0.999986993796386
"SLITRK3",1.24964365904651,-2.27718922897091,2.62327389073522,-0.868071472450283,0.385355207015948,0.999986993796386
"GXYLT2",8.51419743045553,0.814909606901003,0.939015117654954,0.867834384749965,0.38548500348746,0.999986993796386
"CYP27C1",2.05308045890094,1.87463664288193,2.160156360001,0.867824513814853,0.385490408027037,0.999986993796386
"RBP7",2.60479573772108,1.50335810370262,1.7323341176364,0.867822256917624,0.385491643731095,0.999986993796386
"ANKRD24",6.23844168255207,0.991924808981929,1.14302927204372,0.867803505336639,0.385501910754183,0.999986993796386
"ROCK1P1",12.0812047210512,-0.726255585184774,0.83691866671302,-0.867773194780237,0.385518506997857,0.999986993796386
"PIFO",5.01189731597359,1.29487301356699,1.49235900953755,0.867668573909872,0.385575794468529,0.999986993796386
"ATP11A",192.75236969087,0.364381739342502,0.41998377468773,0.867609087073496,0.385608370120195,0.999986993796386
"CKMT1B",259.824915026174,-0.312878073148291,0.360675979364286,-0.867476879662899,0.38568077438581,0.999986993796386
"PM20D1",13.2451448393108,0.717049512299111,0.826602430633038,0.86746600992931,0.38568672763698,0.999986993796386
"GRIA1",3.39217418898915,1.20482968152305,1.38927296362326,0.867237550193756,0.385811865880509,0.999986993796386
"LOXL1-AS1",15.2857121607667,0.655732097572275,0.756242504184161,0.867092359850472,0.385891406411171,0.999986993796386
"DNMBP-AS1",35.9758173706839,-0.416306495766299,0.480206531272692,-0.86693218158229,0.385979169488395,0.999986993796386
"FAM117B",190.592426540407,-0.237872949823122,0.274480828852545,-0.866628648774996,0.386145511204546,0.999986993796386
"YY2",13.5347836245641,0.716780174098604,0.827252729713211,0.866458517878924,0.386238765290411,0.999986993796386
"COL8A2",9.66856274008136,0.849604380635587,0.980624274885621,0.866391341102263,0.386275590776805,0.999986993796386
"FAM193B",135.026712521178,0.372793191483278,0.4303135403827,0.866329214627395,0.386309649657305,0.999986993796386
"HRSP12",73.3481461033109,-0.34064041127639,0.393243675481894,-0.866232396131884,0.386362730998455,0.999986993796386
"ATAD3B",22.7526582638802,0.511159057249943,0.590105797586579,0.866215955410855,0.386371745167998,0.999986993796386
"RRP36",85.9420611052953,0.305037821798332,0.352191274554203,0.866114080152733,0.38642760451293,0.999986993796386
"ARPC1B",70.0202131816256,0.404440706574766,0.466978497602116,0.86607993441138,0.386446328108215,0.999986993796386
"PSPH",49.341804203315,-0.385140965617823,0.444772649599145,-0.865927718273447,0.386529801573839,0.999986993796386
"CHGB",59.4717868345611,0.701785048322118,0.810696518278771,0.865656916613027,0.386678333087759,0.999986993796386
"RIMKLB",126.426058825216,0.369994465357006,0.427524592476919,0.865434344287414,0.38680043745343,0.999986993796386
"SLC9A7P1",9.01192149902145,0.76012585684886,0.878328606478085,0.865423090222242,0.386806612118412,0.999986993796386
"NAA16",197.92397830001,-0.321838247133229,0.371963940879598,-0.865240448770829,0.38690682874014,0.999986993796386
"YTHDC2",392.694296884326,0.210397229742392,0.24318144753057,0.865186188662452,0.386936604686798,0.999986993796386
"TRPM2",30.1597660878806,0.446495315566939,0.5161414874525,0.865063798243946,0.38700377316794,0.999986993796386
"TRPM6",6.75404683196396,0.906930674953636,1.04840943415438,0.865053904904184,0.387009202993556,0.999986993796386
"SNHG18",13.5949893325103,0.649006278705958,0.750276661387794,0.865022613798869,0.387026376999085,0.999986993796386
"ZNF79",36.8754336597791,0.510171341852412,0.589782944616239,0.865015420519444,0.387030325069173,0.999986993796386
"TAOK1",1131.75529222174,0.220892229426293,0.255377550224134,0.864963381598831,0.387058887642255,0.999986993796386
"ERP44",644.56633025818,-0.199886399982816,0.231126435364017,-0.864835732303838,0.387128955883779,0.999986993796386
"CCDC9",27.5911073704188,-0.52493613616518,0.606994783591273,-0.864811610174647,0.387142197681212,0.999986993796386
"LOC102724552",4.59463595676911,1.33622551606345,1.5451650350323,0.864778509588466,0.387160368635321,0.999986993796386
"RASA2",232.785741600379,0.284016056555261,0.328461345365357,0.864686394800404,0.387210938863943,0.999986993796386
"ENTPD2",3.15481703852404,1.58780407032319,1.83648525163741,0.864588522509237,0.387264674326011,0.999986993796386
"PDE7A",300.876147308666,0.267543595228357,0.309459115843875,0.86455231573574,0.387284554319168,0.999986993796386
"SST",72.8675725765669,0.672128271520523,0.777439288643697,0.86454116911573,0.387290674700638,0.999986993796386
"BLOC1S3",26.8249029565013,-0.454658555446603,0.525921519081741,-0.864498863329336,0.387313904480935,0.999986993796386
"RNF215",4.57077753175799,1.03594047867454,1.19838839640862,0.864444684026553,0.387343655158042,0.999986993796386
"AKAP3",9.35561808737219,-0.722840715163442,0.836269025750999,-0.864363850513661,0.387388044656564,0.999986993796386
"AMH",1.60405291597005,2.03356786557669,2.35392405060955,0.863905470973073,0.387639821164659,0.999986993796386
"TRIM2",1254.71929058402,-0.257778479423398,0.298420929001882,-0.86380831359778,0.387693200109219,0.999986993796386
"PRMT9",77.1928843031515,0.358715121949676,0.415289695066085,0.863770823623721,0.387713798562236,0.999986993796386
"CCDC65",3.88070660267262,-1.18119803691298,1.36771049561212,-0.86363162431121,0.38779028592649,0.999986993796386
"HS3ST1",16.5989017465766,-0.781595705798295,0.905024934469521,-0.863617869552319,0.387797844403082,0.999986993796386
"CTSS",1053.92141896504,-0.356833069345737,0.413280881912493,-0.863415379135035,0.387909126760287,0.999986993796386
"MS4A7",124.033189044363,-0.449750679690325,0.521033068312899,-0.863190279163306,0.388032857454353,0.999986993796386
"PDE6B",8.04178244499824,0.784070727060421,0.908530113442527,0.863010169348691,0.388131875725933,0.999986993796386
"APBA1",17.3351460644432,-0.623073330261488,0.722023514424332,-0.862954346796119,0.388162568197974,0.999986993796386
"TGFA",137.406563659539,-0.294655506036475,0.34146035413454,-0.862927430574785,0.388177367859151,0.999986993796386
"LINGO3",3.4490629769435,1.35252047121065,1.56746926861586,0.862868892099542,0.388209555941267,0.999986993796386
"GPNMB",178.828067647326,-0.555476448655834,0.643817132395196,-0.862786062541226,0.388255103544395,0.999986993796386
"SDAD1",317.571334371691,0.234286353437858,0.271617700288759,0.862559226400881,0.388379856385552,0.999986993796386
"POLK",238.482640161038,0.265324070108914,0.307635736115269,0.862461798032134,0.388433446460598,0.999986993796386
"RIPK3",60.7291018122203,0.355377493545199,0.412099947604333,0.862357531494776,0.388490802830733,0.999986993796386
"VEPH1",20.9269949038968,0.633009091828514,0.73409019301546,0.862304247967501,0.388520115757119,0.999986993796386
"OAF",89.927152250445,-0.3336984157468,0.386984672367945,-0.862303960787159,0.38852027374761,0.999986993796386
"CCDC78",1.31557161172019,2.03398272086026,2.35878422454924,0.86230130746654,0.388521733457412,0.999986993796386
"TRIM10",3.35553348174174,1.21257344566797,1.40666027260863,0.862022955563587,0.388674885784375,0.999986993796386
"STAC2",3.36866233941598,1.29792927345199,1.50579166827992,0.861958065510232,0.388710594299457,0.999986993796386
"CTNND2",13.567539345215,0.819235436795242,0.950498204653909,0.86190108806522,0.388741950211701,0.999986993796386
"CDK5RAP3",504.911163196952,0.275629555227162,0.319804120596718,0.861869930608989,0.388759097480611,0.999986993796386
"ANKHD1",1313.97494718528,0.224862555293552,0.260912946521181,0.861829810638765,0.388781177879094,0.999986993796386
"HDAC9",215.358552414682,0.890245019521531,1.03307367238924,0.861743981397395,0.388828417363511,0.999986993796386
"PIK3CD-AS1",3.44775136631646,1.22756142055325,1.42452211160093,0.861735602807648,0.388833029035714,0.999986993796386
"MAP1LC3C",45.8511961799297,-0.466314582300229,0.541141805495961,-0.861723447651301,0.38883971943282,0.999986993796386
